resource_id,source,title,url,resource_type,format,course_type,openings,color,author,author_title,level_min,level_max,level_tier,duration_min,price_eur,is_free,has_video,has_pgn,has_exercises,has_spaced_rep,rating_score,views_yt,pub_date,description,level_tier_original,level_tier_source,level_tier_new
mc__1d4_for_black_against_the_sidelines_josp,modern_chess,1.d4 for Black against the Sidelines - Jospem's Repertoire,https://www.modern-chess.com/course/1d4-for-black-against-the-sidelines-jospems-repertoire/40369/,course,video,opening,London System|Veresov Opening|Trompowsky Attack|Colle System|1.d4,Black,"GMJose Martinez Alcantara, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,138.0,,0,1,1.0,1.0,1.0,,,,"August 7, 2025London SystemVeresov OpeningTrompowsky AttackColle System1.d4",intermediate,fallback_lmin,intermediate
mc__rossolimo_for_black_top_level_repertoire,modern_chess,Rossolimo for Black - Top-Level Repertoire,https://www.modern-chess.com/course/rossolimo-for-black-top-level-repertoire/90336/,course,video,opening,Sicilian Defense|1.e4,Black,"GMAlexey Dreev, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,250.0,,0,1,1.0,1.0,1.0,,,,"August 5, 2025Sicilian Defense1.e4",intermediate,fallback_lmin,intermediate
mc__tarrasch_defense_for_black_play_the_dubo,modern_chess,Tarrasch Defense for Black - Play the Dubov Variation,https://www.modern-chess.com/course/tarrasch-defense-for-black-play-the-dubov-variation/50303/,course,video,opening,Tarrasch Defense|1.d4,Black,GMMichael Roiz,GM,1200.0,3000.0,intermediate,144.0,,0,1,1.0,1.0,1.0,,,,"The Tarrasch Defense has long been considered a double-edged choice for ambitious Black players seeking counterplay against 1.d4. Now, GM Michael Roiz presents a comprehensive blueprint that transforms this classical opening into a reliable equalizing weapon, with special emphasis on the cutting-edg",intermediate,fallback_lmin,intermediate
mc__slav_defense_according_to_jobava,modern_chess,Slav Defense According to Jobava,https://www.modern-chess.com/course/slav-defense-according-to-jobava/10270/,course,video,opening,Slav Defense|1.d4,Both,"GMBaadur Jobava, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,173.0,,0,1,1.0,1.0,1.0,,,,"August 2, 2025Slav Defense1.d4",intermediate,fallback_lmin,intermediate
mc__1d4_according_to_lucas_van_foreest_1d4_n,modern_chess,1.d4 According to Lucas Van Foreest - 1.d4 Nf6 2.c4 g6 3.h4,https://www.modern-chess.com/course/1d4-according-to-lucas-van-foreest-1d4-nf6-2c4-g6-3h4/20204/,course,video,opening,King%27s Indian Defense|Gruenfeld Defense|1.d4,Both,"GMLucas van Foreest, GMPier Luigi Basso",GM,2019.0,2020.0,advanced,141.0,,0,1,1.0,1.0,1.0,,,,"July 29, 2025King's Indian DefenseGruenfeld Defense1.d4",advanced,range_only,advanced
mc__reti_opening_for_black_according_to_roiz,modern_chess,Reti Opening for Black According to Roiz - 1.Nf3 d5 2.g3 c5 - Part 2,https://www.modern-chess.com/course/reti-opening-for-black-according-to-roiz-1nf3-d5-2g3-c5-part-2/70171/,course,video,opening,Reti Opening|1.Nf3,Black,GMMichael Roiz,GM,1800.0,2300.0,advanced,80.0,,0,1,1.0,1.0,1.0,,,,"The quest for a comprehensive Black repertoire against 1.Nf3 d5 2.g3 reaches its conclusion. After establishing the theoretical foundations in his acclaimed first volume, GM Michael Roiz now delivers the strategic masterpiece that every serious player has been anticipating: Reti Opening for Black Ac",advanced,range_only,advanced
mc__the_revamped_alekhine_defense_jobavas_re,modern_chess,The Revamped Alekhine Defense - Jobava's Repertoire,https://www.modern-chess.com/course/the-revamped-alekhine-defense-jobavas-repertoire/30138/,course,video,opening,Alekhine Defense|1.e4,Both,"GMBaadur Jobava, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,182.0,,0,1,1.0,1.0,1.0,,,,"July 27, 2025Alekhine Defense1.e4",intermediate,fallback_lmin,intermediate
mc__taimanov_sicilian_top_level_repertoire_f,modern_chess,Taimanov Sicilian - Top-Level Repertoire for Black,https://www.modern-chess.com/course/taimanov-sicilian-top-level-repertoire-for-black/80105/,course,video,opening,Sicilian Defense|1.e4,Black,GMIvan Cheparinov,GM,1200.0,3000.0,intermediate,420.0,,0,1,1.0,1.0,1.0,,,,"The Taimanov Sicilian (1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6) stands as one of the most sophisticated weapons in Black's arsenal against 1.e4. Unlike aggressive Dragon or Najdorf variations, the Taimanov emphasizes positional understanding and deep strategic preparation—qualities that separate stron",intermediate,fallback_lmin,intermediate
mc__deep_preparation_eljanovs_caro_kann,modern_chess,Deep Preparation - Eljanov's Caro-Kann,https://www.modern-chess.com/course/deep-preparation-eljanovs-caro-kann/40072/,course,video,opening,Caro-Kann Defense|1.e4,Both,"GMAlexey Dreev, GMPier Luigi Basso",GM,1800.0,2300.0,advanced,167.0,,0,1,1.0,1.0,1.0,,,,"July 25, 2025Caro-Kann Defense1.e4",advanced,range_only,advanced
mc__french_defense_for_black_play_the_steini,modern_chess,French Defense for Black - Play the Steinitz Variation,https://www.modern-chess.com/course/french-defense-for-black-play-the-steinitz-variation/90039/,course,video,opening,French Defense|1.e4,Black,"GMGrigor Grigorov, GMMichael Roiz, IMSiegfried Baumegger",GM,2300.0,3000.0,expert,420.0,,0,1,1.0,1.0,1.0,,,,"July 24, 2025French Defense1.e4",expert,range_only,expert
mc__open_sicilian_for_white_fight_the_najdor,modern_chess,Open Sicilian for White - Fight the Najdorf Variation,https://www.modern-chess.com/course/open-sicilian-for-white-fight-the-najdorf-variation/50006/,course,video,opening,Sicilian Defense|1.e4,White,"GMAlexey Dreev, GMBaadur Jobava, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,294.0,,0,1,1.0,1.0,1.0,,,,"July 23, 2025Sicilian Defense1.e4",intermediate,fallback_lmin,intermediate
mc__1d4_nf6_2c4_e6_3nf3_h6_top_lev_repertoir,modern_chess,1.d4 Nf6 2.c4 e6 3.Nf3 h6 - Top-Lev Repertoire for Black,https://www.modern-chess.com/course/1d4-nf6-2c4-e6-3nf3-h6-top-lev-repertoire-for-black/99973/,course,video,opening,Nimzo-Indian Defense|1.d4,Black,GMS.P Sethuraman,GM,1200.0,3000.0,intermediate,180.0,,0,1,1.0,1.0,1.0,,,,"In the ever-evolving landscape of chess theory, finding fresh approaches to well-established openings has become increasingly valuable. GM S.P. Sethuraman's latest course for Modern Chess introduces players to a sophisticated repertoire built around the seemingly modest move 3...h6 in the Queen's In",intermediate,fallback_lmin,intermediate
mc__kings_indian_defense_according_to_supi_p,modern_chess,King's Indian Defense According to Supi - Part 3,https://www.modern-chess.com/course/kings-indian-defense-according-to-supi-part-3/59940/,course,video,opening,King%27s Indian Defense|1.d4,Both,"GMLuis Supi, FMSilvio Oliveira",GM,2300.0,3000.0,expert,142.0,,0,1,1.0,1.0,1.0,,,,"July 21, 2025King's Indian Defense1.d4",expert,range_only,expert
mc__calculation_in_defense_and_tactics_in_th,modern_chess,Calculation in Defense and Tactics in the Endgame,https://www.modern-chess.com/course/calculation-in-defense-and-tactics-in-the-endgame/19907/,course,video,opening,,Both,GMSwapnil Dhopade,GM,1200.0,1800.0,intermediate,360.0,,0,1,1.0,1.0,0.0,,,,"When the position turns critical and your opponent presses for the kill, what separates masters from club players isn't just pattern recognition—it's the ability to calculate precisely under maximum pressure. GM Swapnil Dhopade's latest course, ""Calculation in Defense and Tactics in the Endgame,"" ad",intermediate,range_only,intermediate
mc__dreev_university_practical_endgames,modern_chess,Dreev University - Practical Endgames,https://www.modern-chess.com/course/dreev-university-practical-endgames/69874/,course,video,endgame,,Both,"GMAlexey Dreev, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,120.0,,0,1,1.0,0.0,0.0,,,,"July 19, 2025",intermediate,fallback_lmin,intermediate
mc__fundamental_pawn_structures_doubled_pawn,modern_chess,Fundamental Pawn Structures - Doubled Pawns,https://www.modern-chess.com/course/fundamental-pawn-structures-doubled-pawns/29841/,course,video,middlegame,,Both,IMSiegfried Baumegger,IM,1200.0,3000.0,intermediate,130.0,,0,1,1.0,1.0,1.0,,,,"The chess world has evolved dramatically in its understanding of pawn structures. What our predecessors once considered clear weaknesses, we now recognize as dynamic resources with both advantages and drawbacks. Nowhere is this transformation more evident than in the study of doubled pawns—a structu",intermediate,fallback_lmin,intermediate
mc__taimanov_paulsen_hybrid_a_dynamic_and_fl,modern_chess,Taimanov-Paulsen Hybrid - A Dynamic and Flexible Sicilian Repertoire,https://www.modern-chess.com/course/taimanov-paulsen-hybrid-a-dynamic-and-flexible-sicilian-repertoire/79808/,course,video,opening,Sicilian Defense|1.e4,Both,GMS.P Sethuraman,GM,1200.0,3000.0,intermediate,276.0,,0,1,1.0,1.0,1.0,,,,"The Sicilian Defense remains chess's most complex and rewarding opening for Black, offering rich tactical and strategic possibilities. Modern Chess proudly presents ""Taimanov–Paulsen Hybrid - A Dynamic and Flexible Sicilian Repertoire"" by GM S.P Sethuraman, a comprehensive course that introduces a s",intermediate,fallback_lmin,intermediate
mc__grunfeld_for_black_part_2,modern_chess,Grunfeld for Black - Part 2,https://www.modern-chess.com/course/grunfeld-for-black-part-2/39775/,course,video,opening,Gruenfeld Defense|1.d4,Black,"GMBaadur Jobava, IMDragos Ceres, GMLuca Moroni",GM,1200.0,3000.0,intermediate,233.0,,0,1,1.0,1.0,1.0,,,,"July 16, 2025Gruenfeld Defense1.d4",intermediate,fallback_lmin,intermediate
mc__dreevs_classical_sicilian,modern_chess,Dreev's Classical Sicilian,https://www.modern-chess.com/course/dreevs-classical-sicilian/89742/,course,video,opening,Sicilian Defense|1.e4,Both,"GMAlexey Dreev, GMPier Luigi Basso",GM,2300.0,3000.0,expert,233.0,,0,1,1.0,1.0,1.0,,,,"July 14, 2025Sicilian Defense1.e4",expert,range_only,expert
mc__english_opening_according_to_jobava_1c4_,modern_chess,English Opening According to Jobava - 1.c4 e5 2.g3,https://www.modern-chess.com/course/english-opening-according-to-jobava-1c4-e5-2g3/49709/,course,video,opening,English Opening|1.c4,Both,"GMBaadur Jobava, GMPier Luigi Basso",GM,2300.0,3000.0,expert,274.0,,0,1,1.0,1.0,1.0,,,,"July 12, 2025English Opening1.c4",expert,range_only,expert
mc__english_opening_according_to_eljanov_rep,modern_chess,English Opening According to Eljanov - Repertoire against Slav and King's Indian,https://www.modern-chess.com/course/english-opening-according-to-eljanov-repertoire-against-slav-and-kings-indian/99676/,course,video,opening,English Opening|1.c4,Both,GMPavel Eljanov,GM,2300.0,3000.0,expert,156.0,,0,1,1.0,1.0,1.0,,,,"The culminating masterpiece of GM Pavel Eljanov's comprehensive English Opening series has arrived. This fourth and final installment delivers the missing pieces to create a complete, grandmaster-level repertoire that will serve ambitious players for years to come.",expert,range_only,expert
mc__sicilian_defense_pin_variaiton_for_black,modern_chess,Sicilian Defense - Pin Variaiton for Black,https://www.modern-chess.com/course/sicilian-defense-pin-variaiton-for-black/19610/,course,video,opening,Sicilian Defense|1.e4,Black,"GMBaadur Jobava., IMKushager Krishnater",GM,1200.0,3000.0,intermediate,270.0,,0,1,1.0,1.0,1.0,,,,"July 8, 2025Sicilian Defense1.e4",intermediate,fallback_lmin,intermediate
mc__strategic_decision_making,modern_chess,Strategic Decision Making,https://www.modern-chess.com/course/strategic-decision-making/69577/,course,video,general,,Both,GMMykhaylo Oleksiyenko,GM,2300.0,3000.0,expert,327.0,,0,1,1.0,1.0,0.0,,,,"When calculation and tactical vision take a backseat, what remains? Pure strategic genius. GM Mykhaylo Oleksiyenko, renowned author and strategic mastermind, presents his most ambitious positional course yet: Strategic Decision Making – a comprehensive exploration of the mental frameworks that separ",expert,range_only,expert
mc__nimzo_indian_defense_according_to_jospem,modern_chess,Nimzo-Indian Defense According to Jospem,https://www.modern-chess.com/course/nimzo-indian-defense-according-to-jospem/29544/,course,video,opening,Nimzo-Indian Defense|1.d4,Both,"GMJose Martinez Alcantara, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,169.0,,0,1,1.0,1.0,1.0,,,,"July 5, 2025Nimzo-Indian Defense1.d4",intermediate,fallback_lmin,intermediate
mc__english_opening_for_white_1c4_e5_2nc3,modern_chess,English Opening for White - 1.c4 e5 2.Nc3,https://www.modern-chess.com/course/english-opening-for-white-1c4-e5-2nc3/79511/,course,video,opening,English Opening|1.c4,White,IMDejan Marjanovic,IM,1200.0,3000.0,intermediate,251.0,,0,1,1.0,1.0,1.0,,,,The English Opening after 1.c4 e5 2.Nc3 represents one of the most sophisticated battlegrounds in modern chess theory. IM Dejan Marjanovic delivers a meticulously crafted repertoire that transforms this classical opening into a powerful weapon for ambitious players seeking winning chances with White,intermediate,fallback_lmin,intermediate
mc__grunfeld_for_black_part_1,modern_chess,Grunfeld for Black - Part 1,https://www.modern-chess.com/course/grunfeld-for-black-part-1/89445/,course,video,opening,Gruenfeld Defense|1.d4,Black,"GMBaadur Jobava, IMDragos Ceres, GMLuca Moroni",GM,1200.0,3000.0,intermediate,225.0,,0,1,1.0,1.0,1.0,,,,"July 1, 2025Gruenfeld Defense1.d4",intermediate,fallback_lmin,intermediate
mc__caro_kann_for_white_top_level_repertoire,modern_chess,Caro-Kann for White - Top-Level Repertoire,https://www.modern-chess.com/course/caro-kann-for-white-top-level-repertoire/49412/,course,video,opening,Caro-Kann Defense|1.e4,White,"GMAlexey Dreev, GMBaadur Jobava, GMPier Luigi Basso",GM,2300.0,3000.0,expert,266.0,,0,1,1.0,1.0,1.0,,,,"June 29, 2025Caro-Kann Defense1.e4",expert,range_only,expert
mc__nimzo_indian_defense_must_know_structure,modern_chess,Nimzo-Indian Defense - Must-Know Structures in the Rubinstein Variation,https://www.modern-chess.com/course/nimzo-indian-defense-must-know-structures-in-the-rubinstein-variation/99379/,course,video,opening,Nimzo-Indian Defense|1.d4,Both,GMRenato Quintiliano,GM,2300.0,3000.0,expert,155.0,,0,1,1.0,1.0,0.0,,,,"We are excited to present the brand-new follow-up course by GM Renato Quintiliano, complementing his acclaimed repertoire “Nimzo-Indian Defence for White – Rubinstein Variation”. This time, Quintiliano dives deep into the positional backbone of the Rubinstein system by exploring 6 must-know pawn str",expert,range_only,expert
mc__grunfeld_defense_for_white_according_to_,modern_chess,Grunfeld Defense for White According to Papaioannou,https://www.modern-chess.com/course/grunfeld-defense-for-white-according-to-papaioannou/59346/,course,video,opening,Gruenfeld Defense|1.d4,White,GMIoannis Papaioannou,GM,1200.0,3000.0,intermediate,630.0,,0,1,1.0,0.0,0.0,,,,The camp Grunfeld Defense for White According to Papaioannou is now available as a digital product! This comprehensive course includes all the videos from the camp as well as the PGN file related to the training sessions. The material consists of 10.5 hours of video and a PGN database with 140 files,intermediate,fallback_lmin,intermediate
mc__bogo_indian_defense_according_to_jospem,modern_chess,Bogo-Indian Defense According to Jospem,https://www.modern-chess.com/course/bogo-indian-defense-according-to-jospem/19313/,course,video,opening,Bogo-Indian Defense|1.d4,Both,"GMJose Martinez Alcantara, GMPier Luigi Basso",GM,2300.0,3000.0,expert,150.0,,0,1,1.0,1.0,1.0,,,,"June 26, 2025Bogo-Indian Defense1.d4",expert,range_only,expert
mc__practical_1d4_repertoire_according_to_dh,modern_chess,Practical 1.d4 Repertoire according to Dhopade - Fight the Queen's Gambit Declined,https://www.modern-chess.com/course/practical-1d4-repertoire-according-to-dhopade-fight-the-queens-gambit-declined/69280/,course,video,opening,Queen%27s Gambit Declined|1.d4,Both,GMSwapnil Dhopade,GM,1200.0,3000.0,intermediate,290.0,,0,1,1.0,1.0,1.0,,,,"In the pursuit of opening advantage, most players chase computer evaluations and memorize endless theoretical lines. GM Swapnil Dhopade takes a different approach—one rooted in practical understanding and over-the-board pressure.This course introduces a sophisticated hybrid system against the Queen'",intermediate,fallback_lmin,intermediate
mc__sicilian_paulsen_for_black_top_level_rep,modern_chess,Sicilian Paulsen for Black - Top-Level Repertoire,https://www.modern-chess.com/course/sicilian-paulsen-for-black-top-level-repertoire/29247/,course,video,opening,Sicilian Defense|1.e4,Black,"GMLuca Moroni, GMPier Luigi Basso",GM,1200.0,3000.0,intermediate,293.0,,0,1,1.0,1.0,1.0,,,,"June 24, 2025Sicilian Defense1.e4",intermediate,fallback_lmin,intermediate
mc__must_know_attacking_techniques,modern_chess,Must-Know Attacking Techniques,https://www.modern-chess.com/course/must-know-attacking-techniques/79214/,course,video,opening,,Both,GMIoannis Papaioannou,GM,1200.0,3000.0,intermediate,360.0,,0,1,1.0,1.0,1.0,,,,"The May edition of Strategy Wednesday, led by GM Ioannis Papaioannou, is now available as a digital product! This course explores the essential art of attacking play, covering the fundamental techniques and tactical patterns required to launch successful attacks and convert promising positions into ",intermediate,fallback_lmin,intermediate
